技能ID,职业,备注,技能类型,技能名称,技能描述,技能图标,预备光效,施法光效,被击光效,怪物被击光效,预备动画,施法动画,被击动画,怪物被击动画,预备音效,施法音效,被击音效,击中音效,准备时间,打断标志,持续时间,僵持时间,移动僵持时间,转向僵持时间,冷却ID,消耗法力,消耗体力,消耗能量,技能威力,等级系数,攻击百分比(float),穿透百分比(float),固定仇恨值,仇恨值百分比,选择目标类型,目标类型,伤害类型,技能效果类型,命中时间,攻击类型,攻击次数,攻击时间,同目标伤害次数,最大攻击目标数量,选择范围(float),攻击范围(float),攻击衰减(float),攻击衰减上限(float),技能距离(float),飞行速度(float),使用技能高度(float),技能攻击高度(float),死亡效果类型,技能默认选择类型,技能智能选择类型,技能常规选择类型,技能快捷施法选择类型,技能使用类型,技能使用标识,技能被动事件,技能标识,技能命令优先级,技能描画类型
771,VOCATION_BULANDENG,3_9_E扑击4,SPELL_TYPE_CAST,$扑击,$[b][size=25][yellow]狼灵冲刺[orange]（按[SCUT=612]键释放）[/orange][/yellow][/size][/b]<br>[size=20][blue]狼灵开始飞奔，移动速度每秒增加[orange]20%[/orange]，最高[orange]60%[/orange]，狼灵冲刺状态下对目标再次使用此技能会向目标冲锋[/blue]<br>物理伤害：[orange][LEVEL=606+45][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]40[/orange]点<br>冷却时间：[orange][CD1=5305][/orange]秒[/size],163,0,3504,3514,3514,c02,0,R_q,R_q,3607,0,0,0,100,4,400,300,300,0,5395,0,0,0,45,606,60,0,120,0,2720632,2720632,1,24602,0,FLY_SINGLE,1,0,1,1,0,50,0,100,1000,2000,0,1000,DeadEffect_Normal,3,8405698,17090,16578,33668,4480,8,2,10,1024
772,VOCATION_BULANDENG,3_10_E扑击5,SPELL_TYPE_CAST,$扑击,$[b][size=25][yellow]狼灵冲刺[orange]（按[SCUT=612]键释放）[/orange][/yellow][/size][/b]<br>[size=20][blue]狼灵开始飞奔，移动速度每秒增加[orange]20%[/orange]，最高[orange]60%[/orange]，狼灵冲刺状态下对目标再次使用此技能会向目标冲锋[/blue]<br>物理伤害：[orange][LEVEL=606+45][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]40[/orange]点<br>冷却时间：[orange][CD1=5305][/orange]秒[/size],163,0,3504,3514,3514,c02,0,R_q,R_q,3607,0,0,0,100,4,400,300,300,0,5395,0,0,0,45,606,60,0,120,0,2720632,2720632,1,24602,0,FLY_SINGLE,1,0,1,1,0,50,0,100,1000,2000,0,1000,DeadEffect_Normal,3,8405698,17090,16578,33668,4480,8,2,10,1024
617,VOCATION_BULANDENG,4_1_R变狼1,SPELL_TYPE_CAST,$狼魂附体,$[b][size=25][yellow]狼魂附体[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange][/blue][/size],165,3510;3511,0,0,0,b01,0,R_q,R_q,3608,0,0,0,4500,87,4500,100,1000,1000,5310,0,0,0,0,0,0,0,0,0,1,1,4,136,100,INSTANT_SINGLE,1,0,1,1,0,100,0,100,100,1000,0,600,DeadEffect_Normal,3,1,1,1,44581380,4104,4,6,10,600
618,VOCATION_BULANDENG,4_2_R变狼2,SPELL_TYPE_CAST,$狼魂附体,$[b][size=25][yellow]狼魂附体[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange]；狼魂附体时，狼激发灵魂之力，5秒后对周围所有敌人造成物理伤害[/blue][/size],165,3510;3511,0,0,3514;302,b01,0,R_q,R_q,3608,0,0,0,4500,87,4500,100,1000,1000,5310,0,0,0,0,0,0,0,0,0,1,1,4,136,100,INSTANT_SINGLE,1,0,1,1,0,100,0,100,100,1000,0,600,DeadEffect_Normal,3,1,1,1,44581380,4104,4,6,10,600
619,VOCATION_BULANDENG,4_3_R变狼3,SPELL_TYPE_CAST,$狼魂附体,$[b][size=25][yellow]狼魂附体[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange][/blue][/size],165,3510;3511,0,0,3514;302,b01,0,R_q,R_q,3608,0,0,0,4500,87,4500,100,1000,1000,5311,0,0,0,0,0,0,0,0,0,1,1,4,136,100,INSTANT_SINGLE,1,0,1,1,0,100,0,100,100,1000,0,600,DeadEffect_Normal,3,1,1,1,44581380,4104,4,6,10,600
622,VOCATION_BULANDENG,4_4_R变人1,SPELL_TYPE_CAST,$变人,$[b][size=25][yellow]狼魂附体【1级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange][/blue]<br>冷却时间：[orange]10[/orange]秒[/size],166,3519,0,0,0,0,0,0,0,3615,0,0,0,6000,87,6000,300,300,0,5313,0,0,0,0,0,0,0,0,0,1,1,4,41,0,INSTANT_SINGLE,1,0,1,1,0,100,0,100,100,10000,0,600,DeadEffect_Normal,3,1,1,1,10502161,4104,4,6,10,600
663,VOCATION_BULANDENG,4_5_R变人2,SPELL_TYPE_CAST,$变人,$[b][size=25][yellow]狼魂附体【2级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange]；狼魂附体时，狼激发灵魂之力，5秒后对周围所有敌人造成物理伤害[/blue]<br>物理伤害：250+([PA=80])点<br>冷却时间：[orange]15[/orange]秒[/size],166,0,0,0,0,0,0,0,0,0,3610;3615,0,0,0,4,300,300,0,0,5316,0,0,0,0,0,0,0,120,0,1,1,4,41,0,INSTANT_AOE,1,0,1,1,0,500,0,100,0,0,0,600,DeadEffect_Normal,3,1,1,1,10502289,4104,4,6,10,600
664,VOCATION_BULANDENG,4_6_R变人3,SPELL_TYPE_CAST,$变人,$[b][size=25][yellow]狼魂附体【2级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]异域狼灵吟唱[orange]5[/orange]秒后，狼灵出现，异域狼灵操纵狼灵进行战斗。本体殒命时，狼灵会自动殒命；狼灵殒命，异域狼灵可重新召唤：狼灵受到伤害加深[orange]80%[/orange][/blue][/size],166,3512,0,0,0,0,0,0,0,3615,0,0,0,6000,87,6000,300,300,0,5313,0,0,0,0,0,0,0,0,0,1,1,4,41,0,INSTANT_SINGLE,1,0,1,1,0,100,0,100,100,10000,0,600,DeadEffect_Normal,3,1,1,1,10502161,4104,4,6,10,600
1347,VOCATION_BULANDENG,5_1_翻滚1,SPELL_TYPE_CAST,$前闪,1,26,0,3520,0,0,0,fg01,0,0,0,3613,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1348,VOCATION_BULANDENG,5_2_翻滚2,SPELL_TYPE_CAST,$后闪,1,26,0,3521,0,0,0,fg02,0,0,0,3613,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1349,VOCATION_BULANDENG,5_3_翻滚3,SPELL_TYPE_CAST,$左闪,1,26,0,3522,0,0,0,fg03,0,0,0,3613,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1350,VOCATION_BULANDENG,5_4_翻滚4,SPELL_TYPE_CAST,$右闪,1,26,0,3523,0,0,0,fg04,0,0,0,3613,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1060,VOCATION_BULANDENG,767_技能描述,SPELL_TYPE_CAST,$回城,1,37,225;228,0,0,3514;302,hc01,hc03,0,0,1997;1998;21613,21612,0,0,6000,103,6000,300,500,0,1001,0,0,0,0,0,0,0,1,0,1,1,4,0,0,INSTANT_SINGLE,1,0,1,10,0,200,0,100,200,0,0,200,DeadEffect_Normal,1,1,1,1,7,0,8,0,0,0
1284,VOCATION_LVXIANZHI,0_0_普攻范围伤害,SPELL_TYPE_INSTANT,$普通攻击,$普通攻击,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,2720632,2720632,1,84496,0,INSTANT_AOE,1,0,1,5,0,200,0,0,0,0,0,1000,DeadEffect_Normal,1,130,130,130,144007,0,8,0,20,0
641,VOCATION_LVXIANZHI,0_1被动,SPELL_TYPE_CAST,$灵魂拾荒,$[b][size=25][yellow]灵魂拾荒[orange]（被动）[/orange][/yellow][/size][/b]<br>[size=20]邪灵巨镰成功消灭一个小兵或者野怪时，收割死者灵魂，回复20点的法力值，成功消灭一名敌方英雄时，回复10%的最大法力值 [/size],284,0,0,0,0,0,0,0,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INSTANT_SINGLE,0,0,0,0,0,0,0,0,0,0,0,0,DeadEffect_Normal,1,0,0,0,0,0,8,0,0,0
624,VOCATION_LVXIANZHI,1_1_普攻1,SPELL_TYPE_CAST,$普通攻击,3,3,0,3303,3320;302,3320;302,RJ_a01,0,R_SJ_zb,SJ_zb,3700,0,2904,2904,400,4,400,450,0,800,5299,0,0,0,1,0,50,0,1,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,5,150,150,0,100,1300,5000,0,200,DeadEffect_Back,1,16578,16578,16578,420254156,2432,8,582,0,0
625,VOCATION_LVXIANZHI,1_2_普攻2,SPELL_TYPE_CAST,$普通攻击,3,3,0,3332,3320;302,3320;302,LJ_a02,0,R_SJ_yb,SJ_yb,3701,0,2904,2904,300,4,300,350,0,800,5298,0,0,0,1,0,50,0,1,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,5,150,150,0,100,1300,5000,0,200,DeadEffect_Back,1,16578,16578,16578,420254156,2432,8,582,0,0
626,VOCATION_LVXIANZHI,1_3_普攻3,SPELL_TYPE_CAST,$普通攻击,3,3,0,3334,3320;302,3320;302,a03,0,R_SJ_z,0,3702,0,2904,2904,600,4,600,650,0,800,5297,0,0,0,1,0,58,0,1,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,5,150,150,0,100,1300,5000,0,200,DeadEffect_Back,1,16578,16578,16578,420254156,2432,8,582,0,0
631,VOCATION_LVXIANZHI,2_1_Q技能1,SPELL_TYPE_CAST,$邪灵魔爪,$[b][size=25][yellow]邪灵魔爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰使用邪灵魔爪，攻击前方直线上的敌人，对目标造成法术伤害，并减速[orange]40%[/orange]，持续[orange]2[/orange]秒，并在2秒后再次出现魔爪对经过的敌人造成2秒定身[/blue]<br>法术伤害：[orange][LEVEL=1368+190][/orange] [red]（+[MA=80]）[/red]点<br>消耗法力：[orange]90[/orange]点<br>冷却时间：[orange] [CD1=5200][/orange]秒[/size],283,3305,3307,3308,3308,b01,0,R_q,0,3705,0,2807,2807,300,4,300,300,0,0,5200,-90,0,0,190,1368,80,0,120,0,2719864,2719864,2,98345,0,FLY_LINE,1,0,1,20,0,150,0,100,1500,5000,0,1000,DeadEffect_Poison,2,8405890,17282,16514,2655110,4096,4,6,10,706
632,VOCATION_LVXIANZHI,2_2_Q技能2,SPELL_TYPE_CAST,$邪灵魔爪,$[b][size=25][yellow]邪灵魔爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰使用邪灵魔爪，攻击前方直线上的敌人，对目标造成法术伤害，并减速[orange]40%[/orange]，持续[orange]2[/orange]秒，并在2秒后再次出现魔爪对经过的敌人造成2秒定身[/blue]<br>法术伤害：[orange][LEVEL=1368+190][/orange] [red]（+[MA=80]）[/red]点<br>消耗法力：[orange]90[/orange]点<br>冷却时间：[orange] [CD1=5200][/orange]秒[/size],283,3305,3307,3308,3320;302,b01,0,R_q,0,3705,0,2807,2807,300,4,300,300,0,0,5200,-90,0,0,240,1710,100,0,120,0,2719864,2719864,2,98345,0,FLY_LINE,1,0,1,20,0,150,33,33,1500,5000,0,1000,DeadEffect_Poison,2,8405890,17282,16514,2655110,4096,4,6,10,706
636,VOCATION_LVXIANZHI,3_1_E技能1,SPELL_TYPE_CAST,$偷魂转量,$[b][size=25][yellow]偷魂转量[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰可偷取目标身上最后获得的持续增益效果，对目标造成法术伤害，并且在后续3秒内持续对目标造成伤害，目标脱离自己15M范围则立即结束[/blue]<br>法术伤害：[orange][LEVEL=513+70][/orange] [red]（+[MA=30]）[/red]点<br>持续法术伤害：[orange][LEVEL=171+20][/orange] [red]（+[MA=10]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=5205][/orange]秒[/size],282,0,0,3311;3309,3311,c01,0,R_SJ_z,SJ_z,0,3706,2805,2805,300,4,300,300,0,0,5205,-70,0,0,70,513,30,0,120,0,2719864,2719864,2,163881,0,FLY_SINGLE,1,0,1,1,0,100,0,100,1300,2000,0,200,DeadEffect_Poison,2,8389314,706,194,2655110,4480,4,6,10,1040
637,VOCATION_LVXIANZHI,3_2_E技能2,SPELL_TYPE_CAST,$偷魂转量,$[b][size=25][yellow]偷魂转量[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰可偷取目标身上最后获得的持续增益效果，对目标造成法术伤害，并且在后续3秒内持续对目标造成伤害，目标脱离自己15M范围则立即结束[/blue]<br>法术伤害：[orange][LEVEL=513+70][/orange] [red]（+[MA=30]）[/red]点<br>持续法术伤害：[orange][LEVEL=171+20][/orange] [red]（+[MA=10]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=5205][/orange]秒[/size],282,0,0,3311;3309,3311,c01,0,R_SJ_z,SJ_z,0,3706,2805,2805,300,4,300,300,0,0,5205,-70,0,0,50,1000,60,0,120,0,2719864,2719864,2,163881,0,FLY_SINGLE,1,0,1,1,0,100,0,100,1300,2000,0,200,DeadEffect_Poison,2,8389314,706,194,2655110,4480,4,6,10,1040
638,VOCATION_LVXIANZHI,4_1_R技能1,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,3312,3322;3324,3322;3324,0,e01,R_q,R_q,3707,0,2805,2805,0,4,1300,1300,0,0,5210,-30,0,0,0,0,0,0,120,0,0,2719864,2,98345,0,INSTANT_AOE,1,0,1,1,0,1000,0,100,100,0,0,200,DeadEffect_Back,3,8389249,641,129,2655140,12305,8,2,10,1176
639,VOCATION_LVXIANZHI,4_2_R技能2,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,3312,3322;3324,3322;3324,0,e01,R_q,R_q,3707,0,2805,2805,0,4,1300,1300,0,0,5210,-30,0,0,0,0,0,0,120,0,0,2719864,2,98345,0,INSTANT_AOE,1,0,1,1,0,1000,0,100,100,0,0,200,DeadEffect_Back,3,8389249,641,129,2655140,12305,8,2,10,1176
640,VOCATION_LVXIANZHI,4_3_R技能3,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,3312,3322;3324,3322;3324,0,e01,R_q,R_q,3707,0,2805,2805,0,4,1300,1300,0,0,5210,-75,0,0,0,0,0,0,120,0,0,2719864,2,98345,0,INSTANT_AOE,1,0,1,1,0,1000,0,100,100,0,0,200,DeadEffect_Back,3,8389249,641,129,2655140,12305,8,2,10,1176
743,VOCATION_LVXIANZHI,5_1_R收招1,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,98345,0,INSTANT_AOE,0,0,0,0,0,1000,0,0,100,0,0,200,DeadEffect_Normal,1,0,0,0,0,4096,8,0,0,0
744,VOCATION_LVXIANZHI,5_2_R收招2,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,98345,0,INSTANT_AOE,0,0,0,0,0,1000,0,0,100,0,0,200,DeadEffect_Normal,1,0,0,0,0,4096,8,0,0,0
745,VOCATION_LVXIANZHI,5_3_R收招3,SPELL_TYPE_CAST,$凋亡领域,$[b][size=25][yellow]凋亡领域[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰呼唤大量灵魂环绕自己，自己周围所有敌人每秒受到法术伤害，邪灵巨镰每秒回复生命值，至多同时吸取3个目标的生命，维持【凋亡领域】所消耗的法力每秒都会提高[orange]25[/orange][/blue]点<br>法术伤害：[orange]100[/orange] [red]（+[MA=30]）[/red]点/秒<br>回复生命：[orange]35[/orange] [red]（+[MA=10]）[/red]点/秒<br>消耗法力：[orange]30[/orange]点/秒[/size],281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,98345,0,INSTANT_AOE,0,0,0,0,0,1000,0,0,100,0,0,200,DeadEffect_Normal,1,0,0,0,0,4096,8,0,0,0
1125,VOCATION_LVXIANZHI,6_1_翻滚1,SPELL_TYPE_CAST,$前闪,1,26,0,3337,0,3320;302,0,fg01,0,0,0,3713,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1126,VOCATION_LVXIANZHI,6_2_翻滚2,SPELL_TYPE_CAST,$后闪,1,26,0,3338,0,3320;302,0,fg02,0,0,0,3713,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1127,VOCATION_LVXIANZHI,6_3_翻滚3,SPELL_TYPE_CAST,$左闪,1,26,0,3339,0,0,0,fg03,0,0,0,3713,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1128,VOCATION_LVXIANZHI,6_4_翻滚4,SPELL_TYPE_CAST,$右闪,1,26,0,3340,0,0,0,fg04,0,0,0,3713,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
634,VOCATION_LVXIANZHI,780_技能描述,SPELL_TYPE_CAST,$偷魂转量,$[b][size=25][yellow]偷魂转量[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰可偷取目标身上最后获得的持续增益效果，并对目标造成法术伤害[/blue]<br>法术伤害：[orange][LEVEL=1000+50][/orange] [red]（+[MA=60]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=5205][/orange]秒[/size],282,0,0,3311;3309,3311,c01,0,R_SJ_z,SJ_z,0,3706,0,0,300,4,300,300,300,0,5205,-70,0,0,50,1000,60,0,120,0,2719864,2719864,2,163881,0,FLY_SINGLE,1,0,1,1,0,100,0,100,1300,2000,0,200,DeadEffect_Poison,2,8389314,706,194,2655110,4480,4,6,10,1040
1007,VOCATION_LVXIANZHI,785_技能描述,SPELL_TYPE_CAST,$毁灭领域,$[b][size=25][yellow]毁灭领域【2级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰展开毁灭领域，领域内的所有敌人每秒受到法术伤害，持续[orange]5[/orange]秒[/blue]<br>法术伤害：[orange]300[/orange] [red]（+[MA=50]）[/red]点/秒<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=5214][/orange]秒[/size],161,0,3312,0,0,0,e01,0,0,0,0,0,0,0,4,1300,1300,0,0,5214,-150,0,0,0,0,0,0,120,0,0,2719864,2,98345,0,INSTANT_AOE,1,0,10,20,0,1300,0,100,100,3000,0,200,DeadEffect_Back,3,8389249,641,129,2655140,4096,8,2,10,1176
1094,VOCATION_LVXIANZHI,787_技能描述,SPELL_TYPE_CAST,$群吸法强,$每打中一个敌人增加10点法强,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719864,2719864,4,0,0,INSTANT_AOE,1,0,1,20,0,500,0,100,1500,0,0,200,DeadEffect_Normal,2,8389314,706,194,2655110,0,8,2,0,0
985,VOCATION_LVXIANZHI,788_技能描述,SPELL_TYPE_CAST,$毁灭领域,$[b][size=25][yellow]毁灭领域【1级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰展开毁灭领域，领域内的所有敌人每秒受到法术伤害，持续[orange]5[/orange]秒[/blue]<br>法术伤害：[orange]150[/orange] [red]（+[MA=50]）[/red]点/秒<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=5214][/orange]秒[/size],161,0,3312,0,0,0,e01,0,0,0,0,0,0,0,4,1300,1300,0,0,5214,-150,0,0,0,0,0,0,120,0,0,2719864,2,98345,0,INSTANT_AOE,1,0,10,20,0,1300,0,100,100,3000,0,200,DeadEffect_Back,3,8389249,641,129,2655140,4096,8,2,10,1176
635,VOCATION_LVXIANZHI,790_技能描述,SPELL_TYPE_CAST,$偷魂转量,$[b][size=25][yellow]偷魂转量[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰可偷取目标身上最后获得的持续增益效果，并对目标造成法术伤害[/blue]<br>法术伤害：[orange][LEVEL=1000+50][/orange] [red]（+[MA=60]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=5205][/orange]秒[/size],282,0,0,3311;3309,3311,c01,0,R_SJ_z,SJ_z,0,3706,2805,2805,300,4,300,300,300,0,5205,-70,0,0,50,1000,60,0,120,0,2719864,2719864,2,163881,0,FLY_SINGLE,1,0,1,1,0,100,0,100,1300,2000,0,200,DeadEffect_Poison,2,8389314,706,194,2655110,4480,4,6,10,1040
1061,VOCATION_LVXIANZHI,798_技能描述,SPELL_TYPE_CAST,$回城,1,37,225;228,0,0,3320;302,hc01,hc03,0,0,1997;1998;21708,21709,0,0,6000,103,6000,300,500,0,1001,0,0,0,0,0,0,0,1,0,1,1,4,0,0,INSTANT_SINGLE,1,0,1,10,0,200,0,100,200,0,0,200,DeadEffect_Normal,1,1,1,1,7,0,8,0,0,0
633,VOCATION_LVXIANZHI,801_技能描述,SPELL_TYPE_CAST,$偷魂转量,$[b][size=25][yellow]偷魂转量[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]邪灵巨镰可偷取目标身上最后获得的持续增益效果，并对目标造成法术伤害[/blue]<br>法术伤害：[orange][LEVEL=1000+50][/orange] [red]（+[MA=60]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=5205][/orange]秒[/size],282,0,0,3311;3309,3320;302,c01,0,R_SJ_z,SJ_z,0,3706,2805,2805,300,4,300,300,300,0,5205,-70,0,0,0,0,0,0,120,0,2719864,2719864,2,163881,0,FLY_SINGLE,1,0,1,1,0,100,0,100,1300,2000,0,200,DeadEffect_Poison,2,8389314,706,194,2655110,4480,4,6,10,1040
